word,reading,meaning,level
伸びやか,のびやか,comfortable / carefree,
伸び伸び,のびのび,comfortably / peacefully / freely,
伸び率,のびりつ,growth rate,
伸縮,しんしゅく,expansion and contraction / elasticity / flexibility,
信義,しんぎ,faith / fidelity / loyalty,
信教,しんきょう,religious belief / faith,
信号機,しんごうき,traffic light / traffic signal,
信条,しんじょう,creed / belief / conviction,
信心,しんじん,faith / belief / piety,
信託,しんたく,trust / entrusting / leaving in someone's trust,
信徒,しんと,layman / believer / adherent,
信任状,しんにんじょう,credentials,
信念,しんねん,belief / faith / conviction,
信販,しんぱん,sales on credit,
信販会社,しんぱんがいしゃ,credit company,
信奉,しんぽう,belief / faith / adherence,
信望,しんぼう,confidence / popularity,
信用状,しんようじょう,letter of credit,
信用組合,しんようくみあい,credit association,
信頼性,しんらいせい,credibility / authenticity / confidence,
侵害,しんがい,infringement / violation / invasion,
侵食,しんしょく,encroachment,
侵犯,しんぱん,"violation (of foreign territory, rights, etc.) / invasion / infringement",
寝つき,ねつき,falling asleep / going to sleep,
寝巻き,ねまき,nightclothes / nightwear / sleepwear,
寝顔,ねがお,sleeping face,
寝起き,ねおき,lying down and getting up,
寝具,しんぐ,bedding / bedclothes,
寝言,ねごと,talking in one's sleep / somniloquy,
寝室,しんしつ,bedroom,
寝床,ねどこ,bed / berth / crib,
寝食,しんしょく,bed and food / eating and sleeping,
寝息,ねいき,breathing of a sleeping person,
寝袋,ねぶくろ,sleeping bag,
寝不足,ねぶそく,lack of sleep / insufficient sleep,
審問,しんもん,trial / hearing / inquiry,
審理,しんり,trial,
心がけ,こころがけ,(mental) attitude / way of thinking / attention,
心外,しんがい,regrettable / vexing / upsetting,
心境,しんきょう,state of mind / mental state / mental attitude,
心血,しんけつ,heart and soul / all one's heart / all one's energy,
心遣い,こころづかい,consideration (for) / thoughtfulness / solicitude,
心構え,こころがまえ,preparedness / readiness / mental attitude,
心残り,こころのこり,regret,
心持ち,こころもち,feeling / mood / sensation,
心酔,しんすい,adoration / admiration,
心待ち,こころまち,anticipation / expectation,
心底,しんそこ,bottom of one's heart / depths of one's mind / innermost thoughts,
心拍,しんぱく,heartbeat,
心変わり,こころがわり,change of heart / change of mind / change in love interest,
心理学,しんりがく,psychology,
心霊,しんれい,spirit (e.g. human spirit) / soul,
心労,しんろう,anxiety / worry / fear,
慎み,つつしみ,modesty / self-control / discretion,
振幅,しんぷく,(degree of) instability / volatility / fluctuation,
新鋭,しんえい,young and energetic / up-and-coming / new and excellent,
新芽,しんめ,sprout / bud / shoot,
新学期,しんがっき,new school term,
新刊,しんかん,new book / new publication,
新館,しんかん,new building / annexe / annex,
新顔,しんがお,newcomer / new face,
新奇,しんき,novel / original / new,
新規,しんき,new / fresh,
新旧,しんきゅう,new and old / incoming and outgoing,
新居,しんきょ,new home,
新曲,しんきょく,new (musical) composition / new piece / new song,
新型,しんがた,new type / new style / new model,
新語,しんご,new word / neologism / newly coined word,
新妻,にいづま,new wife,
新作,しんさく,new work / new production / new composition,
新参,しんざん,newcomer / tyro,
新式,しんしき,new form / new formula,
新車,しんしゃ,new car,
新手,あらて,fresh troops / fresh players,
新制,しんせい,new system / new order,
新星,しんせい,new face / new star,
新生,しんせい,rebirth / new birth / nascent,
新製品,しんせいひん,new product,
新設,しんせつ,establishing / founding / setting up,
新説,しんせつ,new theory,
新雪,しんせつ,fresh snow / new snow,
新体,しんたい,new style,
新着,しんちゃく,newly arrived / newly received,
新調,しんちょう,"making (a new suit, dress, etc.) / having (something) made / buying new",
新陳代謝,しんちんたいしゃ,renewal / replacement / regeneration,
新党,しんとう,new (political) party,
新入,しんにゅう,newly arrived / newly joined / newly entered,
新任,しんにん,newly appointed / inaugural,
新年,しんねん,New Year,
新発売,しんはつばい,new release / putting (a new product) on sale / launch,
新版,しんぱん,new publication / new book,
新婦,しんぷ,bride,
新風,しんぷう,new style,
新聞紙,しんぶんし,"newsprint / newspaper used for wrapping, packing, etc.",
新米,しんまい,new rice / first rice crop of the year,
新味,しんみ,fresh taste / novelty / originality,
新緑,しんりょく,fresh verdure / new green leaves,
新郎,しんろう,bridegroom,
浸水,しんすい,inundation / submersion / flood,
浸透,しんとう,"permeation (of thought, ideology, culture, etc.) / infiltration (e.g. of ideas) / spread",
深さ,ふかさ,depth / profundity,
深み,ふかみ,deep place / depths,
深遠,しんえん,profound / deep / unfathomable,
深海,しんかい,deep sea / depths of the sea / ocean depths,
深呼吸,しんこきゅう,deep breath,
深刻化,しんこくか,becoming more serious or severe / aggravation / intensification,
深層,しんそう,depths / deep level,
深度,しんど,depth,
深淵,しんえん,abyss / ravine,
申し子,もうしご,heaven-sent child (in answer to a Shinto or Buddhist prayer),
申し出,もうしで,proposal / offer / request,
真っ向,まっこう,directly opposite / right in front,
真っ最中,まっさいちゅう,right in the middle (of) / midst / height,
真っ盛り,まっさかり,height of / middle of / full bloom,
真意,しんい,real intention / true motive / true meaning,
真一文字,まいちもんじ,straight line / beeline,
真横,まよこ,(right at the) side / just beside,
真価,しんか,true value / real worth,
真夏,まなつ,middle of summer / height of summer / midsummer,
真贋,しんがん,genuineness or spuriousness / authenticity / the genuine and the spurious,
真顔,まがお,serious look (on one's face) / straight face,
真偽,しんぎ,truth or falsehood / genuineness / authenticity,
真菌,しんきん,fungus / true fungus,
真空管,しんくうかん,vacuum tube,
真四角,ましかく,square,
真水,まみず,fresh water,
真性,しんせい,inborn nature,
真正,しんせい,genuine / authentic / true,
真正面,ましょうめん,directly opposite / right in front,
真打,しんうち,main performer / star performer / headliner,
真昼,まひる,midday / broad daylight,
真田,さなだ,plait / braid,
真冬,まふゆ,midwinter / dead of winter,
真夜中,まよなか,dead of night / midnight,
真摯,しんし,sincere / earnest / serious,
神学,しんがく,theology / divinity,
神楽,かぐら,kagura / traditional Shinto music and dancing,
神官,しんかん,Shinto priest,
神宮,じんぐう,Ise Grand Shrine,
神業,かみわざ,divine work / miracle / superhuman feat,
神経科,しんけいか,neurology,
神経質,しんけいしつ,nervous / highly strung / sensitive,
神経症,しんけいしょう,nervous disorder / neurosis,
神経戦,しんけいせん,war of nerves,
神主,かんぬし,Shinto priest,
真髄,しんずい,essence / quintessence / spirit,
神代,かみよ,ancient time / age of the gods / mythological age,
神童,しんどう,child prodigy / infant genius / wonder child,
神道,しんとう,Shinto / Shintoism,
神秘的,しんぴてき,mysterious / mystical,
神父,しんぷ,Catholic priest / abbe / reverend father,
神風,かみかぜ,divine wind (esp. a typhoon thought to have protected Japan from a Mongolian invasion in the 13th century),
神仏,しんぶつ,gods and Buddha,
神妙,しんみょう,meek / quiet / docile,
紳士協定,しんしきょうてい,gentlemen's agreement,
薪炭,しんたん,wood and charcoal / fuel,
親愛,しんあい,deep affection,
親衛,しんえい,monarch's guards,
親玉,おやだま,boss / chief / head,
親近感,しんきんかん,affinity / feeling of closeness (with someone) / feeling of kinship,
親元,おやもと,one's parents' home,
親孝行,おやこうこう,filial piety / being kind to one's parents / taking care of one's parents,
親子,おやこ,parent and child,
親譲り,おやゆずり,"inheritance from a parent (property, trait, physique, etc.)",
親身,しんみ,relation / relative,
親族,しんぞく,relative / relation / kin,
親日,しんにち,pro-Japanese,
親バカ,おやばか,over-fond parent / doting parent,
親不孝,おやふこう,lack of filial piety / disobedience to one's parents,
親分,おやぶん,boss / leader / kingpin,
親方,おやかた,master / boss / chief,
親睦,しんぼく,friendship / amity,
親密,しんみつ,intimacy / friendship,
親和,しんわ,friendship / fellowship,
身寄り,みより,relative / relation,
身元,みもと,(one's) identity / background / upbringing,
身構え,みがまえ,posture / attitude,
身上,しんじょう,one's background / one's history / one's circumstances,
身震い,みぶるい,shivering (with cold) / trembling (with fear) / shuddering,
身代わり,みがわり,substitution (for someone else) / substitute / stand-in,
身投げ,みなげ,throwing oneself (e.g. into the water to commit suicide),
身内,みうち,relatives / one's family,
身柄,みがら,one's person,
身辺,しんぺん,one's person / around one's person,
辛苦,しんく,hardship / toil / trouble,
辛酸,しんさん,hardships / privation,
辛勝,しんしょう,narrow victory,
進級,しんきゅう,"promotion (school, military, etc.)",
進撃,しんげき,advance / charge,
進退,しんたい,advance or retreat / moving forwards or backwards / movement,
進退伺い,しんたいうかがい,informal resignation / unofficial resignation,
進駐,しんちゅう,occupation / stationing,
進捗,しんちょく,progress / advance / making (good) progress,
進入,しんにゅう,entry / going into / approach,
