word,reading,meaning,level
殿下,でんか,폐하,
殿堂,でんどう,궁전,
田舎者,いなかもの,시골 사람,
田畑,たはた,논밭,
田んぼ,たんぼ,논,
電圧,でんあつ,전압,
電位,でんい,전위,
電化,でんか,전기화,
電荷,でんか,전하,
電器,でんき,전기 제품,
電機,でんき,전기 기계,
電気製品,でんきせいひん,전자 제품,
電極,でんきょく,전극,
電撃,でんげき,감전,
電光,でんこう,번개,
電工,でんこう,전기 기술자,
電子計算機,でんしけいさんき,컴퓨터,
電子工学,でんしこうがく,전자 공학,
電磁石,でんじしゃく,전자석,
電信,でんしん,전신,
電送,でんそう,전자 전송,
電卓,でんたく,전자 계산기,
電通大,でんつうだい,전기통신대학,
電鉄,でんてつ,전철,
電動,でんどう,전기 동력,
電文,でんぶん,전보,
電話機,でんわき,전화기,
電話線,でんわせん,전화선,
電話帳,でんわちょう,전화번호부,
電話番号,でんわばんごう,전화번호,
兎角,とかく,여러 가지 행위,
吐露,とろ,의사 표현,
塗装,とそう,코팅,
塗布,とふ,도포,
塗料,とりょう,페인트,
徒弟,とてい,견습생,
徒労,とろう,헛수고,
杜撰,ずさん,부주의,
渡し船,わたしぶね,페리,
渡り,わたり,횡단,
渡り廊下,わたりろうか,복도 연결통로,
渡航,とこう,항해,
渡米,とべい,미국행,
渡来,とらい,방문(외국에서),
登記,とうき,등록부,
賭博,とばく,도박,
途上国,とじょうこく,개발도상국,
途方,とほう,길,
都庁,とちょう,도쿄도청,
都度,つど,매번,
都道府県,とどうふけん,도(일본 행정구역),
都内,とない,도쿄 도심 내,
都民,とみん,도쿄 주민,
都立,とりつ,대도시의,
度胸,どきょう,용기,
度合い,どあい,정도,
度数,どすう,빈도,
ど忘れ,どわすれ,기억 상실,
土下座,どげざ,무릎 꿇기,
土間,どま,흙바닥,
土器,どき,토기,
土建屋,どけんや,종합 건설업자,
土砂降り,どしゃぶり,호우,
土壌,どじょう,토양,
土人,どじん,원주민,
土石,どせき,흙과 돌,
土葬,どそう,매장,
土足,どそく,신발 신은 발,
土俗,どぞく,풍속,
土壇場,どたんば,마지막 순간,
土地柄,とちがら,지역 특성,
土着,どちゃく,토착성,
土鍋,どなべ,토기 항아리,
土嚢,どのう,모래주머니,
土塀,どべい,진흙벽,
土用,どよう,한여름,
奴隷,どれい,노예,
怒気,どき,분노,
怒号,どごう,분노의 포효,
逆しま,さかしま,역전,
倒れ,たおれ,붕괴,
倒閣,とうかく,정부 전복,
倒錯,とうさく,변태,
倒置,とうち,뒤집기,
倒木,とうぼく,쓰러진 나무,
党員,とういん,당원,
党首,とうしゅ,당 지도자,
党内,とうない,당내의,
党派,とうは,파벌,
党利,とうり,당 이익,
冬季,とうき,겨울철,
冬休み,ふゆやすみ,겨울 방학,
冬山,ふゆやま,눈 덮인 산,
冬至,とうじ,동지,
冬物,ふゆもの,겨울 옷,
凍結,とうけつ,얼음 얼기,
凍死,とうし,한랭사망,
凍傷,とうしょう,동상,
凍土,とうど,동결 토양,
刀剣,とうけん,칼,
唐辛子,とうがらし,고추,
唐草,からくさ,아라베스크 무늬,
唐突,とうとつ,갑작스러운,
島根,しまね,시마네 현,
島内,とうない,섬에 있는,
投影,とうえい,그림자 투영,
投機,とうき,추측,
投球,とうきゅう,흔들림,
投稿,とうこう,기고,
投降,とうこう,항복,
投獄,とうごく,투옥,
投石,とうせき,돌 던지기,
投函,とうかん,우편 발송,
投網,とあみ,그물 던지기,
投薬,とうやく,행정,
搭載,とうさい,선적,
搭乗,とうじょう,승선,
東欧,とうおう,동유럽,
東海,とうかい,도카이 지역,
東宮,とうぐう,황태자,
東京,とうきょう,도쿄,
東経,とうけい,동경,
東口,ひがしぐち,동쪽 입구,
東国,とうごく,동방 국가,
東進,とうしん,동쪽으로 진행,
東都,とうと,동경(현재 도쿄),
東南,とうなん,남동,
東部,とうぶ,동부,
東方,とうほう,동쪽 방향,
東邦,とうほう,동양 국가,
東北,とうほく,북동,
東奔西走,とうほんせいそう,바쁘게 움직임,
桃色,ももいろ,분홍색,
棟梁,とうりょう,중심 인물,
盗作,とうさく,표절,
盗賊,とうぞく,도둑,
盗聴,とうちょう,이메일 가로채기,
盗聴器,とうちょうき,도청 장치,
盗品,とうひん,도난품,
盗用,とうよう,횡령,
淘汰,とうた,잡초 제거,
湯治,とうじ,온천 치료,
湯船,ゆぶね,욕조,
湯沸かし器,ゆわかしき,온수기,
当の,とうの,해당,
当該,とうがい,적절한,
当期,とうき,현 임기,
当局,とうきょく,당국,
当座,とうざ,당분간,
当事,とうじ,관심사,
当事者,とうじしゃ,관련자,
当社,とうしゃ,이 회사,
当初,とうしょ,시작,
当世,とうせい,현대의,
当店,とうてん,이 가게,
当分,とうぶん,현재로서는,
当方,とうほう,나,
当面,とうめん,현재,
当惑,とうわく,당황,
等価,とうか,동등함,
等身,とうしん,신체 비율,
答申,とうしん,보고,
答弁,とうべん,반응,
糖質,とうしつ,당도,
糖分,とうぶん,설탕 양,
統括,とうかつ,통일,
統計的,とうけいてき,통계의,
統帥,とうすい,최고 지휘,
到来,とうらい,도착,
謄本,とうほん,인증 사본,
豆まき,まめまき,콩 뿌리기,
豆乳,とうにゅう,두유,
豆腐,とうふ,두부,
豆類,まめるい,콩류,
逃避,とうひ,탈출,
透かし,すかし,워터마크,
透過,とうか,침투,
透視,とうし,간파,
透徹,とうてつ,투명도,
陶芸,とうげい,도자기 예술,
陶工,とうこう,도예가,
陶磁,とうじ,점토,
陶磁器,とうじき,도자기,
陶酔,とうすい,중독,
頭角,とうかく,머리 꼭대기,
頭巾,ずきん,두건,
頭金,あたまきん,계약금,
頭取,とうどり,은행장,
頭上,ずじょう,간접비,
頭髪,とうはつ,머리카락,
頭部,とうぶ,머리,
頭文字,かしらもじ,단어 첫 글자,
騰貴,とうき,가격 상승,
闘牛,とうぎゅう,투우,
闘争,とうそう,싸움,
働き口,はたらきぐち,위치,
働き者,はたらきもの,근면한 사람,
働き盛り,はたらきざかり,전성기,
動画,どうが,비디오,
動議,どうぎ,동의안,
動植物,どうしょくぶつ,동식물,
動態,どうたい,움직임,
動転,どうてん,정신 혼란,
動脈,どうみゃく,간선도로,
動脈硬化,どうみゃくこうか,융통성 상실,
動乱,どうらん,소란,
同位,どうい,동급,
同音,どうおん,일치된 목소리,
同化,どうか,동화,
同期,どうき,동시기,
同義,どうぎ,동의어,
同義語,どうぎご,동의어,
同級生,どうきゅうせい,급우,
同郷,どうきょう,같은 마을,
同業,どうぎょう,같은 직업,
同局,どうきょく,해당 국,
同系,どうけい,소속된,
同月,どうげつ,같은 달,
同県,どうけん,같은 현,
同好,どうこう,비슷한 취향,
同校,どうこう,같은 학교,
同行,どうこう,동행,
同国,どうこく,같은 나라,
同根,どうこん,같은 뿌리,
同罪,どうざい,같은 범죄,
同氏,どうし,해당 인물,
同時代,どうじだい,같은 나이,
同室,どうしつ,같은 방,
同質,どうしつ,같은 품질,
同社,どうしゃ,같은 회사,
同種,どうしゅ,같은 종류,
同省,どうしょう,해당 부처,
同上,どうじょう,위와 같음,
同乗,どうじょう,동승,
同色,どうしょく,같은 색,
同心,どうしん,동심도,
同心円,どうしんえん,동심원,
同数,どうすう,같은 번호,
同姓,どうせい,같은 성,
同性,どうせい,같은 성별,
同性愛,どうせいあい,동성애,
同棲,どうせい,동거,
同席,どうせき,동석,
同船,どうせん,같은 배,
同然,どうぜん,마치 ~같이,
同窓,どうそう,동문,
同窓会,どうそうかい,동창회,
同族,どうぞく,같은 가족,
同地,どうち,같은 장소,
同町,どうちょう,같은 마을,
同定,どうてい,동일시,
同店,どうてん,같은 가게,
同点,どうてん,같은 점수,
同党,どうとう,같은 정당,
同日,どうじつ,같은 날,
同年,どうねん,그 해,
同伴,どうはん,동반,
同伴者,どうはんしゃ,동료,
同病,どうびょう,같은 병,
同文,どうぶん,같은 본문,
同朋,どうぼう,동료들,
同門,どうもん,동급생,
同夜,どうや,같은 밤,
同類,どうるい,같은 종류,
同列,どうれつ,같은 줄,
導き,みちびき,안내,
導火線,どうかせん,융합하다,
憧憬,どうけい,그리움,
洞窟,どうくつ,동굴,
洞穴,ほらあな,동굴,
洞察,どうさつ,식별력,
童画,どうが,아이 그림,
童顔,どうがん,아이 얼굴,
童子,どうじ,소년,
童心,どうしん,아이 마음,
胴上げ,どうあげ,공중에 던지기,
胴体,どうたい,나무줄기,
道のり,みちのり,거리,
道化,どうけ,익살,
道楽,どうらく,오락,
道義,どうぎ,도덕,
道教,どうきょう,도교,
道筋,みちすじ,길,
道端,みちばた,길가,
道標,どうひょう,이정표,
道理,どうり,이유,
道連れ,みちづれ,동행자,
銅山,どうざん,구리 광산,
銅線,どうせん,구리선,
銅像,どうぞう,청동상,
銅版画,どうはんが,동판 인쇄,
銅鑼,どら,징,
匿名,とくめい,익명성,
得意先,とくいさき,단골 손님,
得策,とくさく,좋은 정책,
得票,とくひょう,득표 수,
徳利,とっくり,술병,
特異,とくい,독특한,
特記,とっき,특별 언급,
特級,とっきゅう,고급,
特許権,とっきょけん,특허권,
特訓,とっくん,특별 훈련,
特恵関税,とっけいかんぜい,우대 관세,
特効薬,とっこうやく,특효약,
特攻隊,とっこうたい,특공대,
特撮,とくさつ,특수 효과,
特使,とくし,특사,
特質,とくしつ,특징,
特赦,とくしゃ,특별 사면,
特殊撮影,とくしゅさつえい,특수 효과,
特殊法人,とくしゅほうじん,준정부 기관,
特需,とくじゅ,긴급 수요,
特賞,とくしょう,특별상,
特性,とくせい,특징,
特製,とくせい,특별 제작품,
特大,とくだい,특대형,
特段,とくだん,예외적인,
特典,とくてん,특권,
特派員,とくはいん,특파원,
特筆,とくひつ,특별 언급,
特命,とくめい,특별 지시,
特約,とくやく,특별 계약,
特例,とくれい,특별 사례,
督促,とくそく,촉구,
篤志家,とくしか,자선가,
毒殺,どくさつ,독살,
毒性,どくせい,독성,
毒舌,どくぜつ,악의적 말,
毒素,どくそ,독소,
毒物,どくぶつ,유독 물질,
毒薬,どくやく,독,
一人相撲,ひとりずもう,허황된 싸움,
独り立ち,ひとりだち,독립,
独演,どくえん,솔로,
独学,どくがく,독학,
独楽,こま,팽이,
独居,どっきょ,혼자 살기,
独禁法,どっきんほう,독점 금지법,
独唱,どくしょう,보컬 솔로,
独善,どくぜん,자기 의로움,
独創的,どくそうてき,창조적인,
独奏,どくそう,기악 솔로,
独走,どくそう,혼자 달리기,
独断,どくだん,자기 판단,
独房,どくぼう,1인 독방,
読み手,よみて,독자,
読み書き,よみかき,읽고 쓰기,
読み方,よみかた,발음,
読解,どっかい,독해,
読経,どきょう,경전 독송,
読破,どくは,책 읽기,
読売,よみうり,요미우리,
突き,つき,찌르기,
突っ込み,つっこみ,찌르기,
突貫,とっかん,외침과 돌진,
突起,とっき,돌출부,
突撃,とつげき,돌진,
突出,とっしゅつ,돌출,
突進,とっしん,돌진,
突堤,とってい,부두,
突入,とつにゅう,돌진,
突発,とっぱつ,발발,
突風,とっぷう,돌풍,
届け出,とどけで,보고,
鈍化,どんか,둔해짐,
鈍間,のろま,멍청이,
鈍器,どんき,무딘 무기,
鈍行,どんこう,완행 열차,
内圧,ないあつ,내부 압력,
内縁,ないえん,사실혼,
内科医,ないかい,의사,
内気,うちき,수줍은,
内規,ないき,사적 규정,
内局,ないきょく,부처 국,
内勤,ないきん,사무,
内径,ないけい,지루함,
内向,ないこう,내향성,
内航,ないこう,연안 운송,
内国,ないこく,고향,
内在,ないざい,내재하다,
内耳,ないじ,내이,
内実,ないじつ,사실,
内需,ないじゅ,내수,
内出血,ないしゅっけつ,내출혈,
内助,ないじょ,아내의 도움,
内省,ないせい,내성,
内職,ないしょく,부업,
内申,ないしん,비공식 보고,
内政,ないせい,내정,
内戦,ないせん,내전,
内奏,ないそう,황제 비밀 보고,
内装,ないそう,인테리어 디자인,
内側,うちがわ,내부,
内諾,ないだく,비공식 동의,
内地,ないち,국경 내,
内偵,ないてい,비밀 조사,
内定,ないてい,잠정 결정,
内弟子,うちでし,사사,
内的,ないてき,내부의,
内壁,ないへき,내벽,
内包,ないほう,함축,
内法,うちのり,내부 조치,
内密,ないみつ,사생활,
内務,ないむ,내정,
内面,ないめん,내부,
内憂外患,ないゆうがいかん,내외 문제,
内裏,だいり,황궁,
内輪,うちわ,가족,
鍋物,なべもの,조림,
馴鹿,となかい,순록,
縄跳び,なわとび,줄넘기,
縄文,じょうもん,짚줄 무늬 토기,
南アフリカ,みなみあふりか,남아프리카,
南緯,なんい,남위,
南欧,なんおう,남유럽,
南下,なんか,남쪽으로 감,
南海,なんかい,남해,
南寄り,なんより,남풍,
南極海,なんきょくかい,남극해,
南口,みなみぐち,남쪽 입구,
南郊,なんこう,남부 교외,
南半球,みなみはんきゅう,남반구,
南蛮,なんばん,고추,
南部,なんぶ,남부 지역,
南風,なんぷう,남풍,
南方,なんぽう,남쪽,
南洋,なんよう,남양,
柔らか,やわらか,부드러운,
軟化,なんか,연화,
軟式,なんしき,부드러운(소프트볼 등),
軟弱,なんじゃく,약점,
軟着陸,なんちゃくりく,부드러운 착륙,
軟派,なんぱ,유혹자,
難易,なんい,상대적 어려움,
難解,なんかい,이해하기 어려움,
難関,なんかん,장벽,
難局,なんきょく,곤란한 상황,
難航,なんこう,험난한 항해,
難産,なんざん,난산,
難渋,なんじゅう,고통,
難所,なんしょ,험한 고개,
難色,なんしょく,반대,
難題,なんだい,어려운 문제,
難聴,なんちょう,수신 불량,
難点,なんてん,과실,
難破,なんぱ,난파,
難物,なんぶつ,어려운 문제,
難民,なんみん,난민,
難問,なんもん,당혹,
二つ返事,ふたつへんじ,즉답,
二の次,にのつぎ,이차적인,
二の足,にのあし,두 번째 단계,
二院,にいん,양원,
二回,にかい,두 배,
二階,にかい,2층,
二割,にわり,20퍼센트,
二宮,にぐう,이세 신궁 두 곳,
二元論,にげんろん,이원론,
二言,にごん,이중 행위,
二号,にごう,번호 2,
二三,にさん,두세 개,
二酸化炭素,にさんかたんそ,이산화탄소,
二次,にじ,초,
二次会,にじかい,애프터파티,
二次元,にじげん,2차원,
二次的,にじてき,이차적인,
二者,にしゃ,두 가지,
二者択一,にしゃたくいつ,양자택일,
