波乱万丈,はらんばんじょう,stormy and full of drama / full of ups and downs / with many vicissitudes,
派遣,はけん,dispatch / despatch / deployment,
派手,はで,showy / loud / flashy,
派生,はせい,derivation,
派閥,はばつ,clique / faction,
破壊,はかい,destruction / disruption,
破壊的,はかいてき,destructive / devastating,
破戒,はかい,breaking a commandment (usually religious) / offense against the Buddhist commandments (offence),
破格,はかく,extraordinary / exceptional / unprecedented,
破棄,はき,tearing up and discarding (e.g. documents) / destruction,
破局,はきょく,catastrophe / cataclysm,
破産,はさん,bankruptcy / insolvency,
破損,はそん,damage / breakage,
破綻,はたん,failure / collapse / breakdown,
破天荒,はてんこう,unheard-of / unprecedented,
破片,はへん,fragment / broken piece / splinter,
破滅,はめつ,ruin / destruction / fall,
破門,はもん,expulsion (of a pupil),
破裂,はれつ,bursting / rupture / explosion,
馬具,ばぐ,horse tack / horse gear / harness,
馬車,ばしゃ,coach (horse-drawn) / carriage / wagon,
馬術,ばじゅつ,horsemanship / equestrian art / (art of) riding,
馬肉,ばにく,horse meat / horsemeat,
馬力,ばりき,horsepower / hp,
俳句,はいく,"haiku / 17-mora poem, usu. in 3 lines of 5, 7 and 5 morae",
俳人,はいじん,haiku poet,
俳壇,はいだん,the world of the haiku,
俳優,はいゆう,actor / actress / player,
俳諧,はいかい,"haikai (collective name for haiku, haibun, haiga, senryū, etc.)",
廃棄,はいき,disposal / abandonment / scrapping,
廃棄物,はいきぶつ,waste matter / waste / garbage,
廃墟,はいきょ,"ruins (of a building, town, etc.) / remains",
廃業,はいぎょう,discontinuation (of business) / closing down / giving up (one's practice),
廃坑,はいこう,closure of a mine / abandoned mine / disused mine,
廃材,はいざい,scrap wood / waste wood,
廃止,はいし,abolition / discontinuance / discontinuation,
廃車,はいしゃ,decommissioned vehicle / out of service vehicle / end of life vehicle,
廃絶,はいぜつ,abolition / elimination,
廃品,はいひん,waste / garbage,
拝啓,はいけい,Dear (so and so) / Dear Sir / Dear Madam,
拝見,はいけん,seeing / looking at,
拝借,はいしゃく,borrowing,
排気,はいき,exhaust / emission (of gas from an engine),
排気ガス,はいきがす,exhaust fumes,
排出,はいしゅつ,discharge / evacuation / emission (e.g. of CO2),
排除,はいじょ,exclusion / removal / elimination,
排水,はいすい,drainage / draining / pumping out (water),
排水溝,はいすいこう,drainage / gutter / ditch,
排斥,はいせき,rejection / expulsion / boycott,
排他,はいた,exclusion,
排日,はいにち,anti-Japanese,
排便,はいべん,defecation,
排卵,はいらん,ovulation,
排泄,はいせつ,excretion,
敗因,はいいん,cause of defeat,
敗残,はいざん,survival after defeat,
敗者,はいしゃ,loser / defeated person / the defeated,
敗戦,はいせん,defeat / lost battle / losing a war,
敗訴,はいそ,loss of a (legal) case,
敗走,はいそう,flight / rout / debacle,
敗退,はいたい,being defeated / being eliminated (from competition),
敗北,はいぼく,defeat / loss / reverse,
背泳ぎ,せおよぎ,backstroke (swimming),
背景,はいけい,background / scenery / backdrop,
背後,はいご,back / rear,
背広,せびろ,business suit,
背骨,せぼね,spine / backbone / spinal column,
背丈,せたけ,stature / height,
背伸び,せのび,standing on tiptoe and stretching one's back to make oneself taller / stretching oneself,
背信,はいしん,betrayal / infidelity,
背中,せなか,back (of the body),
背任,はいにん,breach of trust / malfeasance / malpractice,
輩出,はいしゅつ,producing (people) in great numbers / appearing one after the other,
配下,はいか,followers / subordinates / being under someone's command,
配給,はいきゅう,"distribution (e.g. films, rice)",
配偶,はいぐう,combination,
配偶者,はいぐうしゃ,spouse / wife / husband,
配合,はいごう,combination / arrangement / distribution,
配色,はいしょく,color scheme / colour scheme,
配水,はいすい,water supply,
配線,はいせん,wiring,
配送,はいそう,delivery,
配属,はいぞく,"assignment (of a person to somewhere) / attachment (of a person to another unit, organization, etc.)",
配達,はいたつ,delivery,
配置,はいち,arrangement (of resources) / deployment / stationing,
配電,はいでん,distribution of electricity,
配当,はいとう,allotment / apportionment / share,
配備,はいび,deployment / disposition / posting,
配布,はいふ,distribution,
配分,はいぶん,distribution / allotment,
配慮,はいりょ,consideration / concern / attention,
配列,はいれつ,arranging / ordering / sequencing,
倍加,ばいか,doubling,
倍額,ばいがく,double amount,
倍増,ばいぞう,doubling / double,
倍率,ばいりつ,magnification / leverage / amplification,
培養,ばいよう,cultivation (of plants) / growing / raising,
媒介,ばいかい,mediation / agency / serving as a medium,
媒酌,ばいしゃく,matchmaking / acting as a go-between,
媒体,ばいたい,medium / media,
梅花,ばいか,plum blossoms / ume blossom,
梅干し,うめぼし,umeboshi / pickled dried ume / pickled dried plum,
梅酒,うめしゅ,ume liqueur / Japanese plum brandy / unripe ume infused in liquor (esp. shōchū) with added sugar,
梅林,ばいりん,ume grove / plum grove,
買取,かいとり,purchase / buying / buying out,
買い出し,かいだし,going out to shop / going shopping,
買収,ばいしゅう,acquisition (esp. corporate) / buy-out / takeover,
売り込み,うりこみ,sales promotion / hard selling,
売り切れ,うりきれ,sold-out,
売り物,うりもの,article for sale / goods for sale / offering,
売れ残り,うれのこり,unsold items / leftovers / remainders,
売却,ばいきゃく,selling off / disposal by sale / sale,
売国奴,ばいこくど,traitor (to one's country) / quisling,
売店,ばいてん,stand / stall / booth,
売買,ばいばい,"trade / buying and selling / trafficking (e.g. of humans, arms, drugs)",
売買高,ばいばいだか,sales amount / sales volume,
売名,ばいめい,self-advertisement,
賠償,ばいしょう,compensation / reparations / indemnity,
賠償金,ばいしょうきん,indemnities / reparations,
陪審,ばいしん,jury,
伯爵,はくしゃく,count / earl,
伯仲,はくちゅう,being evenly matched / being equal with / being on a par with,
博愛,はくあい,charity / benevolence / philanthropy,
博学,はくがく,erudition / extensive learning,
博士,はかせ,expert / learned person,
博識,はくしき,extensive knowledge / erudition,
博徒,ばくと,gambler,
博物,はくぶつ,natural history,
博物館,はくぶつかん,museum,
博覧会,はくらんかい,exhibition / exposition / expo,
拍車,はくしゃ,(riding) spur,
拍手,はくしゅ,clapping hands / applause,
柏木,かしわぎ,oak tree,
白バイ,しろばい,motorcycle police,
白亜,はくあ,chalk (rock),
白亜紀,はくあき,Cretaceous period,
白衣,はくい,white clothes / white robe,
白羽,しらは,white feather,
白樺,しらかば,Japanese white birch (Betula platyphylla var. japonica),
白菊,しらぎく,white chrysanthemum,
白黒,しろくろ,black and white / monochrome,
白菜,はくさい,napa cabbage (Brassica rapa subsp. pekinensis) / nappa cabbage / Chinese cabbage,
白子,しらこ,soft roe / milt,
白紙,はくし,white paper / flyleaf,
白寿,はくじゅ,99th birthday,
白書,はくしょ,white paper (government report),
白状,はくじょう,confession,
白身,しろみ,egg white,
白人,はくじん,white person / Caucasian,
白線,はくせん,white line,
白痴,はくち,idiot / idiocy,
白昼,はくちゅう,daytime / midday,
白鳥,はくちょう,swan (Cygnus spp.),
白日,はくじつ,bright sunshine / broad daylight,
白熱,はくねつ,white heat / incandescence / (emitting) white light,
白米,はくまい,polished rice / (uncooked) white rice,
白木,しらき,plain wood / unfinished woodwork,
白夜,びゃくや,night under the midnight sun / white night (at extreme latitudes) / night during which the sun doesn't set,
舶来,はくらい,imported / foreign-made,
薄っぺら,うすっぺら,very thin / flimsy / cheap,
薄弱,はくじゃく,feebleness / weakness,
薄着,うすぎ,being lightly dressed,
薄板,うすいた,thin board / veneer,
薄皮,うすかわ,thin skin,
薄膜,うすまく,thin film,
薄利多売,はくりたばい,small profits and quick returns,
迫害,はくがい,persecution / oppression,
迫撃砲,はくげきほう,mortar,
迫真,はくしん,realistic / true to life,
迫力,はくりょく,impressiveness / impact / force,
爆撃,ばくげき,bombing (raid),
爆死,ばくし,death from explosion / death from bombing,
爆笑,ばくしょう,roar of laughter (from multiple people) / burst of laughter / uproarious laughter,
爆弾,ばくだん,bomb,
爆竹,ばくちく,firecracker,
爆破,ばくは,destructive blast / blowing up / explosion,
爆発,ばくはつ,explosion / detonation / blast,
爆風,ばくふう,bomb blast / blast (from an explosion) / shock wave,
爆薬,ばくやく,explosive / blasting powder,
縛り首,しばりくび,(death by) hanging,
莫大,ばくだい,vast / huge / immense,
麦芽,ばくが,malt,
麦茶,むぎちゃ,barley tea,
麦畑,むぎばたけ,wheat field / barley field / cornfield,
箱詰め,はこづめ,packing into a box / boxing (up) / thing packed in a box,
肌合い,はだあい,disposition / temperament / turn of mind,
肌色,はだいろ,flesh colour (of a Japanese person) / flesh color / pale orange,
肌着,はだぎ,underwear / underclothes / lingerie,
畑違い,はたけちがい,outside one's field / out of one's line,
畑地,はたち,farmland,
八つ当たり,やつあたり,venting one's anger (on someone or something) / taking out one's anger on,
八重桜,やえざくら,double-flowered cherry tree / double cherry blossoms,
八千草,やちぐさ,variety of plants / various herbs,
八千代,やちよ,very long period / forever,
八百屋,やおや,greengrocer / fruit and vegetable shop,
